,s_video_id,e_crf,e_width,e_height,e_codec_profile,e_codec_level,t_average_bitrate,t_average_vmaf
3089,620,28,1920,1080,high,40,3046,93.188173
3090,620,28,1280,720,main,31,1374,80.740082
3091,620,28,960,540,main,31,882,70.700189
3092,620,28,640,360,main,30,472,50.128576
3093,620,28,768,432,main,30,617,60.240498
3094,620,28,416,234,main,13,236,22.412316
3095,620,30,1920,1080,high,40,2333,89.837393
3096,620,30,1280,720,main,31,1084,76.245526
3097,620,30,960,540,main,31,697,65.691817
3098,620,30,640,360,main,30,372,44.956202
3099,620,30,768,432,main,30,487,55.089136
3100,620,30,416,234,main,13,184,18.353278
3101,620,35,1920,1080,high,40,1325,78.096104
3102,620,35,1280,720,main,31,636,62.159492
3103,620,35,640,360,main,30,211,30.867036
3104,620,35,960,540,main,31,405,50.830252
3105,620,35,768,432,main,30,279,40.22318
3106,620,35,416,234,main,13,103,8.284529
3107,620,40,1920,1080,high,40,831,61.342154
3108,620,40,1280,720,main,31,401,44.88793
3109,620,40,960,540,main,31,251,33.963024
3110,620,40,640,360,main,30,128,16.722281
3111,620,40,768,432,main,30,171,24.562363
3112,620,40,416,234,main,13,62,2.04182
3113,620,45,1280,720,main,31,271,26.712596
3114,620,45,1920,1080,high,40,561,41.724184
3115,620,45,960,540,main,31,167,17.500269
3116,620,45,640,360,main,30,84,5.088592
3117,620,45,768,432,main,30,113,10.148617
3118,620,45,416,234,main,13,40,0.367662
3119,620,50,1920,1080,high,40,347,22.644086
3120,620,50,1280,720,main,31,164,10.432121
3121,620,50,960,540,main,31,100,4.622081
3122,620,50,640,360,main,30,49,0.502434
3123,620,50,416,234,main,13,23,0.121044
3124,620,50,768,432,main,30,66,1.435727
3125,620,55,1920,1080,high,40,313,19.190156
3126,620,55,1280,720,main,31,146,7.67344
3127,620,55,960,540,main,31,88,2.891884
3128,620,55,640,360,main,30,43,0.373163
3129,620,55,768,432,main,30,58,0.780148
3130,620,55,416,234,main,13,20,0.113252
3131,624,18,960,540,main,31,3432,94.582968
3132,624,18,1280,720,main,31,5496,98.62216
3133,624,18,1920,1080,high,40,11008,99.950405
3134,624,18,640,360,main,30,1810,79.687218
3135,624,18,768,432,main,30,2371,87.992954
3136,624,18,416,234,main,13,922,51.965968
3137,624,20,1280,720,main,31,4208,97.734323
3138,624,20,1920,1080,high,40,8887,99.88705
3139,624,20,640,360,main,30,1408,76.173836
3140,624,20,960,540,main,31,2645,92.430571
3141,624,20,768,432,main,30,1834,84.833506
3142,624,20,416,234,main,13,718,48.304106
3143,624,22,1920,1080,high,40,6995,99.709344
3144,624,22,960,540,main,31,2047,89.193458
3145,624,22,1280,720,main,31,3232,96.094235
3146,624,22,640,360,main,30,1098,71.873037
3147,624,22,768,432,main,30,1425,80.858018
3148,624,22,416,234,main,13,560,44.04888
3149,624,24,1920,1080,high,40,5399,99.273097
3150,624,24,1280,720,main,31,2505,93.202116
3151,624,24,640,360,main,30,858,66.787942
3152,624,24,960,540,main,31,1595,84.950581
3153,624,24,768,432,main,30,1112,75.993865
3154,624,24,416,234,main,13,436,39.326243
3155,624,26,1920,1080,high,40,4165,98.178399
3156,624,26,960,540,main,31,1248,79.80278
3157,624,26,1280,720,main,31,1954,89.015555
3158,624,26,640,360,main,30,672,60.953609
3159,624,26,768,432,main,30,870,70.357537
3160,624,26,416,234,main,13,340,34.240469
3161,624,28,1920,1080,high,40,3232,95.822411
3162,624,28,1280,720,main,31,1539,83.809478
3163,624,28,960,540,main,31,984,73.813837
3164,624,28,640,360,main,30,528,54.512037
3165,624,28,768,432,main,30,685,63.895014
3166,624,28,416,234,main,13,266,29.05653
3167,624,30,1920,1080,high,40,2539,91.798419
3168,624,30,1280,720,main,31,1222,77.63762
3169,624,30,960,540,main,31,781,66.972266
3170,624,30,640,360,main,30,416,47.68004
3171,624,30,416,234,main,13,209,23.927687
3172,624,30,768,432,main,30,542,56.791042
3173,624,35,1280,720,main,31,710,58.570599
3174,624,35,1920,1080,high,40,1474,76.701214
3175,624,35,960,540,main,31,447,47.479769
3176,624,35,640,360,main,30,234,30.272732
3177,624,35,768,432,main,30,307,37.920547
3178,624,40,1920,1080,high,40,912,56.080742
3179,624,35,416,234,main,13,116,12.510681
3180,624,40,1280,720,main,31,428,37.426496
3181,624,40,960,540,main,31,265,28.082681
3182,624,40,640,360,main,30,136,15.400395
3183,624,40,768,432,main,30,180,20.593878
3184,624,40,416,234,main,13,66,5.113148
3185,624,45,1920,1080,high,40,602,34.754078
3186,624,45,1280,720,main,31,275,19.956028
3187,624,45,960,540,main,31,167,13.310074
3188,624,45,640,360,main,30,83,6.002843
3189,624,45,768,432,main,30,112,8.492108
3190,624,45,416,234,main,13,39,1.993536
3191,624,50,1920,1080,high,40,389,18.813515
3192,624,50,1280,720,main,31,173,8.59056
3193,624,50,768,432,main,30,67,3.186985
3194,624,50,640,360,main,30,48,2.271117
3195,624,50,960,540,main,31,102,5.217734
3196,624,55,1920,1080,high,40,355,16.389512
3197,624,50,416,234,main,13,22,0.971593
3198,624,55,1280,720,main,31,157,7.194312
3199,624,55,960,540,main,31,92,4.248388
3200,624,55,640,360,main,30,43,1.985804
3201,624,55,768,432,main,30,61,2.697935
3202,624,55,416,234,main,13,20,0.950676
3203,626,18,1280,720,main,31,3459,95.772044
3204,626,18,960,540,main,31,2195,92.27865
3205,626,18,640,360,main,30,1166,82.971766
3206,626,18,1920,1080,high,40,7904,99.234328
3207,626,18,768,432,main,30,1492,87.998157
3208,626,18,416,234,main,13,626,64.003544
3209,626,20,1920,1080,high,40,6008,98.764485
3210,626,20,1280,720,main,31,2665,94.514017
3211,626,20,960,540,main,31,1704,90.239934
3212,626,20,640,360,main,30,924,79.926374
3213,626,20,416,234,main,13,499,60.332446
3214,626,20,768,432,main,30,1176,85.392374
3215,626,22,1920,1080,high,40,4531,98.036385
3216,626,22,1280,720,main,31,2078,92.594622
3217,626,22,960,540,main,31,1339,87.611706
3218,626,22,416,234,main,13,399,56.089573
3219,626,22,640,360,main,30,737,76.1935
3220,626,22,768,432,main,30,935,82.125794
3221,626,24,1920,1080,high,40,3451,96.970514
3222,626,24,1280,720,main,31,1638,90.07378
3223,626,24,640,360,main,30,590,71.935485
3224,626,24,960,540,main,31,1062,84.17892
3225,626,24,768,432,main,30,747,78.208271
3226,626,24,416,234,main,13,321,51.450239
3227,626,26,1920,1080,high,40,2688,95.375782
3228,626,26,960,540,main,31,851,80.158968
3229,626,26,1280,720,main,31,1307,86.842982
3230,626,26,640,360,main,30,478,67.059962
3231,626,26,768,432,main,30,603,73.657284
3232,626,26,416,234,main,13,260,46.5589
3233,626,28,1920,1080,high,40,2135,92.948939
3234,626,28,1280,720,main,31,1056,82.907876
3235,626,28,960,540,main,31,690,75.531829
3236,626,28,768,432,main,30,491,68.516359
3237,626,28,640,360,main,30,388,61.681879
3238,626,28,416,234,main,13,211,41.35373
3239,626,30,1920,1080,high,40,1729,89.833156
3240,626,30,1280,720,main,31,862,78.363007
3241,626,30,960,540,main,31,563,70.285586
3242,626,30,640,360,main,30,317,56.049002
3243,626,30,768,432,main,30,402,63.033232
3244,626,30,416,234,main,13,173,36.102123
3245,626,35,1920,1080,high,40,1086,78.611005
3246,626,35,960,540,main,31,354,55.595346
3247,626,35,1280,720,main,31,542,64.352662
3248,626,35,640,360,main,30,198,41.238425
3249,626,35,768,432,main,30,252,48.059113
3250,626,35,416,234,main,13,107,23.031325
3251,626,40,1920,1080,high,40,727,62.920288
3252,626,40,1280,720,main,31,360,47.306252
3253,626,40,640,360,main,30,128,25.944517
3254,626,40,960,540,main,31,232,38.831776
3255,626,40,768,432,main,30,165,31.903005
3256,626,45,1920,1080,high,40,508,44.642798
3257,626,40,416,234,main,13,68,10.821377
3258,626,45,1280,720,main,31,251,29.369839
3259,626,45,960,540,main,31,159,21.475228
3260,626,45,640,360,main,30,85,11.31824
3261,626,45,768,432,main,30,112,15.774593
3262,626,45,416,234,main,13,44,3.810507
3263,626,50,1280,720,main,31,167,13.561306
3264,626,50,1920,1080,high,40,335,26.822917
3265,626,50,960,540,main,31,104,8.090643
3266,626,50,640,360,main,30,55,3.732216
3267,626,50,768,432,main,30,72,5.107769
3268,626,50,416,234,main,13,28,1.468138
3269,626,55,1920,1080,high,40,313,23.712668
3270,626,55,1280,720,main,31,156,11.146646
3271,626,55,960,540,main,31,97,6.478178
3272,626,55,640,360,main,30,50,3.186709
3273,626,55,768,432,main,30,67,4.145473
3274,626,55,416,234,main,13,26,1.144104
3275,630,18,1280,720,main,31,3658,95.338765
3276,630,18,1920,1080,high,40,8132,98.61076
3277,630,18,768,432,main,30,1571,87.384818
3278,630,18,640,360,main,30,1217,82.28925
3279,630,18,960,540,main,31,2306,91.759668
3280,630,18,416,234,main,13,640,63.597229
3281,630,20,1920,1080,high,40,6224,98.020189
3282,630,20,1280,720,main,31,2809,93.908681
3283,630,20,768,432,main,30,1233,84.698508
3284,630,20,960,540,main,31,1786,89.684648
3285,630,20,640,360,main,30,959,79.171802
3286,630,20,416,234,main,13,507,59.843989
3287,630,22,1280,720,main,31,2181,91.937509
3288,630,22,1920,1080,high,40,4726,97.158648
3289,630,22,960,540,main,31,1396,86.893147
3290,630,22,640,360,main,30,759,75.332887
3291,630,22,768,432,main,30,973,81.276696
3292,630,22,416,234,main,13,402,55.601946
3293,630,24,1920,1080,high,40,3610,95.896063
3294,630,24,1280,720,main,31,1713,89.284395
3295,630,24,960,540,main,31,1103,83.3535
3296,630,24,768,432,main,30,773,77.127536
3297,630,24,640,360,main,30,604,70.853642
3298,630,24,416,234,main,13,320,50.894161
3299,630,26,1920,1080,high,40,2803,94.100829
3300,630,26,1280,720,main,31,1361,85.89994
3301,630,26,960,540,main,31,879,79.149924
3302,630,26,640,360,main,30,483,65.838845
3303,630,26,768,432,main,30,618,72.458754
3304,630,26,416,234,main,13,255,45.900865
3305,630,28,1920,1080,high,40,2223,91.642543
3306,630,28,1280,720,main,31,1093,81.752414
3307,630,28,960,540,main,31,706,74.24932
3308,630,28,640,360,main,30,388,60.332949
3309,630,28,768,432,main,30,497,67.181592
3310,630,28,416,234,main,13,205,40.760129
3311,630,30,1920,1080,high,40,1794,88.345582
3312,630,30,960,540,main,31,572,68.824778
3313,630,30,640,360,main,30,313,54.551009
3314,630,30,1280,720,main,31,886,76.863066
3315,630,30,768,432,main,30,403,61.42518
3316,630,30,416,234,main,13,165,35.609218
3317,630,35,1920,1080,high,40,1113,76.467978
3318,630,35,1280,720,main,31,542,62.133189
3319,630,35,960,540,main,31,347,53.502551
3320,630,35,640,360,main,30,188,39.568219
3321,630,35,416,234,main,13,99,23.228259
3322,630,35,768,432,main,30,243,46.095993
3323,630,40,1920,1080,high,40,724,60.076098
3324,630,40,1280,720,main,31,347,45.022732
3325,630,40,960,540,main,31,220,37.245141
3326,630,40,640,360,main,30,118,25.066961
3327,630,40,768,432,main,30,154,30.622893
3328,630,40,416,234,main,13,62,12.768555
3329,630,45,1920,1080,high,40,492,42.447669
3330,630,45,1280,720,main,31,237,28.502839
3331,630,45,960,540,main,31,149,21.826781
3332,630,45,640,360,main,30,78,12.862337
3333,630,45,768,432,main,30,103,16.605474
3334,630,45,416,234,main,13,40,6.214777
3335,630,50,1920,1080,high,40,322,26.698956
3336,630,50,1280,720,main,31,157,15.290446
3337,630,50,416,234,main,13,26,3.293268
3338,630,50,960,540,main,31,98,10.560302
3339,630,50,640,360,main,30,51,6.187123
3340,630,50,768,432,main,30,67,7.662903
3341,630,55,1280,720,main,31,146,13.307438
3342,630,55,1920,1080,high,40,300,24.062927
3343,630,55,960,540,main,31,91,9.229037
3344,630,55,640,360,main,30,47,5.428235
3345,630,55,768,432,main,30,62,6.659888
3346,630,55,416,234,main,13,24,3.094917
3347,631,18,1280,720,main,31,8155,98.449988
3348,631,18,1920,1080,high,40,14346,99.845775
3349,631,18,640,360,main,30,2612,77.225617
3350,631,18,960,540,main,31,5031,93.476291
3351,631,18,768,432,main,30,3470,85.866216
3352,631,18,416,234,main,13,1292,49.597356
3353,631,20,1920,1080,high,40,11642,99.802893
3354,631,20,1280,720,main,31,6293,96.872219
3355,631,20,640,360,main,30,2038,72.882496
3356,631,20,960,540,main,31,3925,90.320504
3357,631,20,416,234,main,13,1015,45.410397
3358,631,22,1920,1080,high,40,9452,99.681868
3359,631,20,768,432,main,30,2696,81.873181
3360,631,22,960,540,main,31,3067,86.193997
3361,631,22,1280,720,main,31,4881,94.142926
3362,631,22,640,360,main,30,1596,67.874924
3363,631,22,768,432,main,30,2105,77.099047
3364,631,22,416,234,main,13,797,40.771574
3365,631,24,1920,1080,high,40,7650,99.287225
3366,631,24,640,360,main,30,1250,62.230783
3367,631,24,1280,720,main,31,3801,90.208263
3368,631,24,960,540,main,31,2400,81.134835
3369,631,24,768,432,main,30,1646,71.581423
3370,631,24,416,234,main,13,625,35.857515
3371,631,26,1920,1080,high,40,6107,97.878054
3372,631,26,1280,720,main,31,2977,85.141986
3373,631,26,960,540,main,31,1884,75.247654
3374,631,26,640,360,main,30,981,56.069427
3375,631,26,768,432,main,30,1293,65.433741
3376,631,26,416,234,main,13,489,30.754606
3377,631,28,1920,1080,high,40,4844,94.586768
3378,631,28,1280,720,main,31,2346,79.133138
3379,631,28,960,540,main,31,1485,68.64988
3380,631,28,640,360,main,30,771,49.535979
3381,631,28,768,432,main,30,1018,58.69513
3382,631,28,416,234,main,13,383,25.622912
3383,631,30,1920,1080,high,40,3851,89.51316
3384,631,30,1280,720,main,31,1857,72.2754
3385,631,30,960,540,main,31,1174,61.354268
3386,631,30,768,432,main,30,803,51.530482
3387,631,35,1920,1080,high,40,2244,71.996201
3388,631,30,416,234,main,13,300,20.533087
3389,631,30,640,360,main,30,607,42.667345
3390,631,35,1280,720,main,31,1062,52.419661
3391,631,35,960,540,main,31,665,41.634611
3392,631,35,768,432,main,30,452,32.728068
3393,631,35,640,360,main,30,339,25.474801
3394,631,40,1920,1080,high,40,1371,50.219492
3395,631,35,416,234,main,13,165,8.838804
3396,631,40,1280,720,main,31,634,31.418966
3397,631,40,960,540,main,31,391,22.423081
3398,631,40,640,360,main,30,196,10.456428
3399,631,40,768,432,main,30,263,15.485369
3400,631,40,416,234,main,13,94,2.208941
3401,631,45,1280,720,main,31,408,14.968939
3402,631,45,1920,1080,high,40,892,29.728555
3403,631,45,960,540,main,31,246,8.487181
3404,631,45,640,360,main,30,120,2.429742
3405,631,45,768,432,main,30,163,4.364559
3406,631,45,416,234,main,13,56,0.645601
3407,631,50,1920,1080,high,40,561,15.540578
3408,631,50,1280,720,main,31,252,5.243759
3409,631,50,960,540,main,31,149,2.460366
3410,631,50,640,360,main,30,71,0.733592
3411,631,50,416,234,main,13,33,0.238947
3412,631,50,768,432,main,30,98,1.187101
3413,631,55,1280,720,main,31,228,4.014961
3414,631,55,1920,1080,high,40,513,13.283803
3415,631,55,768,432,main,30,88,0.903312
3416,631,55,960,540,main,31,134,1.837034
3417,631,55,640,360,main,30,63,0.572184
3418,631,55,416,234,main,13,30,0.214612
3419,635,18,1920,1080,high,40,7894,98.700856
3420,635,18,1280,720,main,31,3451,95.795422
3421,635,18,960,540,main,31,2182,92.781654
3422,635,18,768,432,main,30,1485,88.931683
3423,635,18,640,360,main,30,1159,84.409395
3424,635,18,416,234,main,13,620,67.553655
3425,635,20,1920,1080,high,40,5996,98.024711
3426,635,20,1280,720,main,31,2656,94.316405
3427,635,20,960,540,main,31,1693,90.566051
3428,635,20,768,432,main,30,1170,86.070121
3429,635,20,416,234,main,13,494,63.644659
3430,635,22,1280,720,main,31,2068,92.181776
3431,635,22,1920,1080,high,40,4515,97.088504
3432,635,20,640,360,main,30,918,81.144696
3433,635,22,640,360,main,30,731,77.110091
3434,635,22,960,540,main,31,1329,87.565238
3435,635,22,416,234,main,13,395,59.030122
3436,635,22,768,432,main,30,928,82.469083
3437,635,24,1920,1080,high,40,3437,95.8078
3438,635,24,960,540,main,31,1052,83.833299
3439,635,24,1280,720,main,31,1630,89.35135
3440,635,24,640,360,main,30,585,72.532965
3441,635,24,768,432,main,30,742,78.230413
3442,635,26,1920,1080,high,40,2673,93.896616
3443,635,26,1280,720,main,31,1299,85.77903
3444,635,24,416,234,main,13,317,54.00214
3445,635,26,960,540,main,31,843,79.434524
3446,635,26,640,360,main,30,472,67.328745
3447,635,26,416,234,main,13,257,48.736241
3448,635,26,768,432,main,30,599,73.349822
3449,635,28,1920,1080,high,40,2124,91.209762
3450,635,28,1280,720,main,31,1048,81.431988
3451,635,28,960,540,main,31,683,74.519982
3452,635,28,640,360,main,30,384,61.603386
3453,635,28,768,432,main,30,486,67.76463
3454,635,28,416,234,main,13,208,43.165767
3455,635,30,1280,720,main,31,855,76.496194
3456,635,30,1920,1080,high,40,1718,87.794906
3457,635,30,640,360,main,30,314,55.456539
3458,635,30,960,540,main,31,558,68.751662
3459,635,30,768,432,main,30,398,61.76413
3460,635,30,416,234,main,13,170,37.6309
3461,635,35,1920,1080,high,40,1079,75.686979
3462,635,35,960,540,main,31,350,52.886852
3463,635,35,1280,720,main,31,538,61.461125
3464,635,35,640,360,main,30,196,39.426187
3465,635,35,416,234,main,13,105,23.524127
3466,635,35,768,432,main,30,249,45.824767
3467,635,40,1920,1080,high,40,724,58.913581
3468,635,40,1280,720,main,31,357,43.366335
3469,635,40,960,540,main,31,230,35.619725
3470,635,40,768,432,main,30,163,29.291277
3471,635,40,640,360,main,30,127,24.386534
3472,635,45,1920,1080,high,40,503,40.08575
3473,635,40,416,234,main,13,67,12.006864
3474,635,45,1280,720,main,31,248,24.951014
3475,635,45,640,360,main,30,84,10.470354
3476,635,45,960,540,main,31,157,18.399431
3477,635,45,416,234,main,13,44,3.969335
3478,635,45,768,432,main,30,110,13.794729
3479,635,50,1920,1080,high,40,332,23.213174
3480,635,50,1280,720,main,31,165,11.465636
3481,635,50,960,540,main,31,103,7.207801
3482,635,50,768,432,main,30,71,4.784893
3483,635,50,640,360,main,30,54,3.530326
3484,635,55,1920,1080,high,40,310,20.76558
3485,635,55,1280,720,main,31,154,9.826455
3486,635,50,416,234,main,13,28,1.59244
3487,635,55,768,432,main,30,66,4.232056
3488,635,55,640,360,main,30,50,3.05553
3489,635,55,960,540,main,31,95,5.876415
3490,635,55,416,234,main,13,26,1.263258
3491,639,18,960,540,main,31,1149,90.234744
3492,639,18,1280,720,main,31,2053,93.62183
3493,639,18,1920,1080,high,40,6320,96.773315
3494,639,18,640,360,main,30,502,81.766324
3495,639,18,768,432,main,30,682,86.297389
3496,639,18,416,234,main,13,241,63.394334
3497,639,20,1280,720,main,31,1334,92.740884
3498,639,20,1920,1080,high,40,4294,96.110157
3499,639,20,960,540,main,31,770,89.146515
3500,639,20,416,234,main,13,186,61.765156
3501,639,22,1920,1080,high,40,2858,95.304689
3502,639,22,1280,720,main,31,928,91.590241
3503,639,20,768,432,main,30,481,85.003529
3504,639,20,640,360,main,30,366,80.332621
3505,639,22,960,540,main,31,554,87.74181
3506,639,22,640,360,main,30,280,78.488597
3507,639,22,416,234,main,13,146,59.730971
3508,639,22,768,432,main,30,364,83.348978
3509,639,24,1280,720,main,31,664,90.146394
3510,639,24,1920,1080,high,40,1892,94.302543
3511,639,24,960,540,main,31,407,85.967073
3512,639,24,640,360,main,30,216,76.156699
3513,639,24,768,432,main,30,277,81.251614
3514,639,26,1920,1080,high,40,1269,93.068655
3515,639,24,416,234,main,13,115,57.217811
3516,639,26,1280,720,main,31,491,88.342842
3517,639,26,640,360,main,30,168,73.361205
3518,639,26,960,540,main,31,308,83.78299
3519,639,28,1920,1080,high,40,882,91.545013
3520,639,26,768,432,main,30,214,78.701213
3521,639,26,416,234,main,13,91,54.184251
3522,639,28,960,540,main,31,242,81.095864
3523,639,28,1280,720,main,31,377,86.069686
3524,639,28,768,432,main,30,170,75.656144
3525,639,28,416,234,main,13,73,50.705857
3526,639,28,640,360,main,30,134,70.080082
3527,639,30,1280,720,main,31,295,83.257737
3528,639,30,1920,1080,high,40,640,89.601622
3529,639,30,960,540,main,31,192,77.802171
3530,639,30,640,360,main,30,108,66.237877
3531,639,30,768,432,main,30,137,71.990391
3532,639,35,1920,1080,high,40,338,82.743136
3533,639,30,416,234,main,13,59,46.762219
3534,639,35,1280,720,main,31,174,73.543366
3535,639,35,960,540,main,31,115,66.800865
3536,639,35,640,360,main,30,66,54.089329
3537,639,35,768,432,main,30,83,60.055774
3538,639,35,416,234,main,13,36,35.122347
3539,639,40,1920,1080,high,40,207,72.269569
3540,639,40,1280,720,main,31,109,59.849
3541,639,40,960,540,main,31,72,51.640487
3542,639,40,640,360,main,30,41,38.350753
3543,639,40,768,432,main,30,51,44.443412
3544,639,40,416,234,main,13,22,21.498751
3545,639,45,1920,1080,high,40,132,57.491348
3546,639,45,1280,720,main,31,70,42.424139
3547,639,45,960,540,main,31,46,34.050325
3548,639,45,768,432,main,30,33,26.300311
3549,639,45,640,360,main,30,26,20.644575
3550,639,45,416,234,main,13,14,6.653542
3551,639,50,1920,1080,high,40,84,38.036127
3552,639,50,1280,720,main,31,44,19.259321
3553,639,50,960,540,main,31,28,12.538222
3554,639,50,416,234,main,13,9,0.358557
3555,639,50,640,360,main,30,16,4.540484
3556,639,50,768,432,main,30,20,7.176661
3557,639,55,1920,1080,high,40,78,34.122482
3558,639,55,1280,720,main,31,40,14.526768
3559,639,55,640,360,main,30,14,1.725258
3560,639,55,960,540,main,31,26,7.895593
3561,639,55,768,432,main,30,18,3.411506
3562,639,55,416,234,main,13,8,0.169682
3563,640,18,640,360,main,30,1217,82.445882
3564,640,18,1280,720,main,31,3655,95.357114
3565,640,18,1920,1080,high,40,8132,98.565952
3566,640,18,960,540,main,31,2306,91.836504
3567,640,18,768,432,main,30,1571,87.479508
3568,640,18,416,234,main,13,640,63.849828
3569,640,20,1920,1080,high,40,6223,97.954326
3570,640,20,1280,720,main,31,2806,93.905425
3571,640,20,960,540,main,31,1785,89.740704
3572,640,20,768,432,main,30,1232,84.771487
3573,640,22,1920,1080,high,40,4724,97.072297
3574,640,20,416,234,main,13,507,60.099679
3575,640,22,1280,720,main,31,2180,91.912274
3576,640,20,640,360,main,30,958,79.310545
3577,640,22,960,540,main,31,1395,86.922616
3578,640,22,768,432,main,30,972,81.294664
3579,640,22,640,360,main,30,759,75.447223
3580,640,22,416,234,main,13,402,55.804565
3581,640,24,1920,1080,high,40,3609,95.789311
3582,640,24,1280,720,main,31,1712,89.23158
3583,640,24,960,540,main,31,1102,83.354401
3584,640,24,640,360,main,30,603,70.910358
3585,640,24,768,432,main,30,772,77.12642
3586,640,24,416,234,main,13,320,51.103476
3587,640,26,1920,1080,high,40,2802,93.977066
3588,640,26,1280,720,main,31,1360,85.819764
3589,640,26,960,540,main,31,878,79.116275
3590,640,26,640,360,main,30,483,65.895904
3591,640,28,1920,1080,high,40,2222,91.462931
3592,640,26,416,234,main,13,255,46.061002
3593,640,26,768,432,main,30,618,72.411239
3594,640,28,1280,720,main,31,1092,81.627866
3595,640,28,960,540,main,31,706,74.186102
3596,640,28,768,432,main,30,497,67.084312
3597,640,28,640,360,main,30,388,60.37056
3598,640,28,416,234,main,13,205,40.807494
3599,640,30,1920,1080,high,40,1793,88.128457
3600,640,30,1280,720,main,31,886,76.71207
3601,640,30,960,540,main,31,571,68.721607
3602,640,30,640,360,main,30,313,54.544415
3603,640,30,768,432,main,30,402,61.269896
3604,640,30,416,234,main,13,165,35.637385
3605,640,35,1920,1080,high,40,1112,76.137473
3606,640,35,1280,720,main,31,542,61.912817
3607,640,35,960,540,main,31,346,53.341421
3608,640,35,640,360,main,30,188,39.511146
3609,640,35,768,432,main,30,243,46.015462
3610,640,35,416,234,main,13,98,23.131509
3611,640,40,1920,1080,high,40,723,59.718595
3612,640,40,1280,720,main,31,347,44.71985
3613,640,40,640,360,main,30,118,25.132595
3614,640,40,960,540,main,31,220,36.833815
3615,640,40,768,432,main,30,154,30.223996
3616,640,40,416,234,main,13,62,12.846475
3617,640,45,1920,1080,high,40,492,42.117604
3618,640,45,960,540,main,31,149,21.300827
3619,640,45,1280,720,main,31,237,28.118289
3620,640,45,640,360,main,30,78,12.786185
3621,640,50,1920,1080,high,40,321,26.451885
3622,640,50,1280,720,main,31,157,14.996529
3623,640,45,416,234,main,13,40,6.186124
3624,640,45,768,432,main,30,102,16.445932
3625,640,50,960,540,main,31,98,10.543967
3626,640,50,768,432,main,30,67,7.741391
3627,640,50,640,360,main,30,51,6.034993
3628,640,50,416,234,main,13,26,3.258764
3629,640,55,1920,1080,high,40,300,23.886604
3630,640,55,1280,720,main,31,146,13.063429
3631,640,55,640,360,main,30,47,5.408433
3632,640,55,960,540,main,31,91,9.279414
3633,640,55,416,234,main,13,24,3.076994
3634,640,55,768,432,main,30,62,6.716426
3635,641,18,960,540,main,32,6381,82.974839
3636,641,18,1280,720,main,32,10158,91.304241
3637,641,18,640,360,main,31,3799,64.3239
3638,641,18,1920,1080,high,42,12465,99.175132
3639,641,18,768,432,main,31,4905,73.418893
3640,641,18,416,234,main,30,2065,36.837791
3641,641,20,1280,720,main,32,8174,88.808178
3642,641,20,1920,1080,high,42,10898,98.826472
3643,641,20,960,540,main,32,5198,79.701219
3644,641,20,768,432,main,31,3913,69.49163
3645,641,22,1920,1080,high,42,9591,98.249817
3646,641,20,416,234,main,30,1647,32.999524
3647,641,20,640,360,main,31,3037,60.184139
3648,641,22,1280,720,main,32,6588,85.515319
3649,641,22,416,234,main,30,1308,28.711076
3650,641,22,960,540,main,32,4228,75.633189
3651,641,22,768,432,main,31,3124,64.789354
3652,641,22,640,360,main,31,2423,55.19729
3653,641,24,640,360,main,31,1938,49.615634
3654,641,24,1920,1080,high,42,8403,97.044863
3655,641,24,1280,720,main,32,5322,81.336187
3656,641,24,960,540,main,32,3441,70.706397
3657,641,24,768,432,main,31,2504,59.368396
3658,641,26,1920,1080,high,42,7291,94.941911
3659,641,26,1280,720,main,32,4317,76.299812
3660,641,26,960,540,main,32,2805,64.937079
3661,641,24,416,234,main,30,1039,24.099577
3662,641,26,768,432,main,31,2014,53.214181
3663,641,26,640,360,main,31,1553,43.461981
3664,641,28,1920,1080,high,42,6289,91.79902
3665,641,26,416,234,main,30,825,19.388507
3666,641,28,1280,720,main,32,3520,70.343761
3667,641,28,960,540,main,32,2291,58.349439
3668,641,28,640,360,main,31,1249,36.83667
3669,641,28,768,432,main,31,1626,46.361542
3670,641,28,416,234,main,30,656,14.693232
3671,641,30,1920,1080,high,42,5401,87.461809
3672,641,30,1280,720,main,32,2891,63.56055
3673,641,30,640,360,main,31,1009,29.834314
3674,641,30,960,540,main,32,1877,51.035561
3675,641,30,768,432,main,31,1321,39.269852
3676,641,30,416,234,main,30,523,10.251437
3677,641,35,1920,1080,high,42,3602,70.067687
3678,641,35,1280,720,main,32,1810,43.25336
3679,641,35,640,360,main,31,605,13.871838
3680,641,35,768,432,main,31,801,20.840943
3681,641,35,960,540,main,32,1164,30.856996
3682,641,35,416,234,main,30,304,2.385825
3683,641,40,1920,1080,high,42,2450,47.42147
3684,641,40,1280,720,main,32,1181,22.150837
3685,641,40,960,540,main,32,747,12.835134
3686,641,40,640,360,main,31,375,3.251712
3687,641,40,768,432,main,31,505,6.543343
3688,641,45,1920,1080,high,42,1584,23.907507
3689,641,45,1280,720,main,32,725,7.134799
3690,641,45,960,540,main,32,442,3.352503
3691,641,40,416,234,main,30,182,0.712008
3692,641,45,640,360,main,31,208,0.831815
3693,641,45,768,432,main,31,289,1.476128
3694,641,45,416,234,main,30,95,0.535086
3695,641,50,1920,1080,high,42,1018,8.955554
3696,641,50,1280,720,main,32,438,1.866331
3697,641,50,960,540,main,32,258,0.926979
3698,641,50,640,360,main,31,117,0.497598
